name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Milano, Lombardia, Italia",05/08/2022,35.8,22.4,29.5,36.1,22.4,29.7,17.1,49.9,0,0,0,,0,0,33.2,12.8,250.3,1013.2,12.7,10,204,17.7,6,10,2022-08-05T06:11:44,2022-08-05T20:46:08,0.25,Clear,Clear conditions throughout the day.,clear-day,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",06/08/2022,34.9,23.4,28.7,35.5,23.4,29,18,55.2,2.309,100,29.17,rain,0,0,47.5,17.1,109.4,1013.3,47.8,10,187.3,16.1,6,10,2022-08-06T06:12:55,2022-08-06T20:44:44,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",07/08/2022,29.4,21.9,25.9,29.5,21.9,26.1,16.8,58.5,0.579,100,20.83,rain,0,0,51.9,19.1,110,1015.8,48.2,10,166.9,14.4,6,30,2022-08-07T06:14:06,2022-08-07T20:43:18,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",08/08/2022,31,19.4,25.6,31.3,19.4,25.8,16.6,59.1,0.139,100,4.17,rain,0,0,51.9,14.7,168.3,1016.2,40.5,10,172.7,14.8,6,30,2022-08-08T06:15:18,2022-08-08T20:41:51,0.37,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",09/08/2022,31.4,22.8,27.1,31.3,22.8,27.1,16.7,54.5,0.64,100,20.83,rain,0,0,21.5,12.7,123.4,1018.3,40.6,10,198.2,17.2,6,10,2022-08-09T06:16:30,2022-08-09T20:40:22,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",10/08/2022,32,23.3,27.5,30.9,23.3,27.2,14.3,45.7,0.078,100,4.17,rain,0,0,29,16.9,104.8,1018.6,41.2,10,194.5,16.9,6,10,2022-08-10T06:17:41,2022-08-10T20:38:52,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",11/08/2022,30.8,23.3,26.9,29.8,23.3,26.6,13.2,43.9,0.046,100,16.67,rain,0,0,23.1,15.5,99.2,1017.4,41.2,10,191.2,16.3,6,10,2022-08-11T06:18:54,2022-08-11T20:37:21,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",12/08/2022,29.3,20,25.4,28.6,20,25.2,12.7,46.1,0.039,100,4.17,rain,0,0,39.2,29.9,114.2,1014,46.4,10,161.3,14.1,5,10,2022-08-12T06:20:06,2022-08-12T20:35:49,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",13/08/2022,28.9,16.9,23.1,28.1,16.9,22.9,13.3,58.2,0.383,100,12.5,rain,0,0,43,20.6,120.4,1013.8,24.1,10,202,17.4,6,10,2022-08-13T06:21:18,2022-08-13T20:34:15,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",14/08/2022,29.8,17.9,24.3,29,17.9,24.1,13.1,51.5,0,0,0,,0,0,20.6,14.6,260.7,1010.3,43.8,10,161.5,14.3,5,10,2022-08-14T06:22:31,2022-08-14T20:32:40,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",15/08/2022,30.6,17.9,24.6,30.8,17.9,24.7,15.3,57.7,0.066,100,20.83,rain,0,0,29,26.3,246.1,1006.7,40.3,10,210.4,18.4,8,10,2022-08-15T06:23:44,2022-08-15T20:31:04,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",16/08/2022,31.3,18.9,25,31.7,18.9,25.2,16.7,62.3,0.39,100,20.83,rain,0,0,29,12.7,110.8,1009.9,33.1,10,176,15.2,6,10,2022-08-16T06:24:56,2022-08-16T20:29:26,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",17/08/2022,28.8,21.8,24.8,30.5,21.8,25.1,19.1,71.5,2.115,100,58.33,rain,0,0,40.4,13.5,89.3,1012.5,59.5,9.9,93.1,8,4,30,2022-08-17T06:26:09,2022-08-17T20:27:48,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",18/08/2022,23.8,19.9,21.7,23.8,19.9,21.7,19.3,86.6,12.516,100,87.5,rain,0,0,40.7,24.5,42.9,1010.8,61.1,9.2,64.5,5.6,5,10,2022-08-18T06:27:22,2022-08-18T20:26:09,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",19/08/2022,27.8,18.9,22.4,27.7,18.9,22.5,17.1,74.3,1.337,100,16.67,rain,0,0,50,11.5,287.4,1009.9,51.6,10,116.2,10,5,30,2022-08-19T06:28:35,2022-08-19T20:24:28,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",20/08/2022,32.3,17.9,25.2,31.4,17.9,25,15.8,61.2,0.015,100,4.17,rain,0,0,48.6,12.1,254.8,1011.4,10.9,10,202.2,17.4,6,30,2022-08-20T06:29:48,2022-08-20T20:22:47,0.77,Rain,Clear conditions throughout the day with early morning rain.,rain,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",21/08/2022,31.3,18.9,25.4,30.3,18.9,25.2,14.9,54.6,0,0,0,,0,0,48.5,9.4,140.6,1010.6,20.3,10,199.8,17.2,6,10,2022-08-21T06:31:01,2022-08-21T20:21:05,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,F5400,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",22/08/2022,30.9,20.4,25.6,30.4,20.4,25.4,14.7,52.6,0,0,0,,0,0,25.4,10.3,142.4,1008.8,39.2,10,199.6,17.3,6,10,2022-08-22T06:32:14,2022-08-22T20:19:21,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",23/08/2022,30.9,18.9,25.5,30.3,18.9,25.2,14.2,52.1,0,0,0,,0,0,31.7,11.9,121.8,1011.7,0,10,194.5,16.7,6,10,2022-08-23T06:33:27,2022-08-23T20:17:37,0.87,Clear,Clear conditions throughout the day.,clear-day,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",24/08/2022,30,19.8,25.4,29.6,19.8,25.3,14.4,51.6,0.002,100,4.17,rain,0,0,21.6,14,103,1015.3,8,10,186.6,16,6,10,2022-08-24T06:34:40,2022-08-24T20:15:52,0.9,Rain,Clear conditions throughout the day with morning rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",25/08/2022,32,19.4,25.8,31.4,19.4,25.7,15.5,55.8,0.002,100,4.17,rain,0,0,24.1,12,263.3,1014.1,4.1,10,192.5,16.7,6,10,2022-08-25T06:35:53,2022-08-25T20:14:06,0.94,Rain,Clear conditions throughout the day with morning rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",26/08/2022,30.8,20.4,26.1,31.3,20.4,26.4,16.5,56.7,0,0,0,,0,0,35.3,12.7,255,1011.1,42.8,10,141.8,12.2,5,10,2022-08-26T06:37:06,2022-08-26T20:12:20,0.97,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",27/08/2022,28.4,20.9,24.6,28.4,20.9,24.7,16.8,63.1,0.402,100,16.67,rain,0,0,28.2,19.9,100.2,1010.4,43.3,10,163.7,14.1,6,30,2022-08-27T06:38:19,2022-08-27T20:10:32,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",28/08/2022,30.3,19.8,25.3,30.8,19.8,25.5,17.4,63.3,0.012,100,20.83,rain,0,0,20.5,11.7,182,1012.9,31.3,10,229.6,19.8,8,30,2022-08-28T06:39:32,2022-08-28T20:08:44,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",29/08/2022,31.3,19.9,26.1,31.4,19.9,26.3,17.7,61.7,0.496,100,25,rain,0,0,24.1,10.8,129.4,1015.9,28.7,10,167.8,14.4,5,30,2022-08-29T06:40:45,2022-08-29T20:06:55,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",30/08/2022,29.7,22.3,25.2,30.5,22.3,25.5,18.6,67.5,0.523,100,33.33,rain,0,0,39,13.4,110.3,1016.7,47.6,10,97.2,8.2,4,30,2022-08-30T06:41:58,2022-08-30T20:05:06,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",31/08/2022,26.9,19.5,22.9,27.8,19.5,23,18.1,75.6,0.255,100,8.33,rain,0,0,19.8,12.7,109,1014.1,43.6,10,148.6,13,7,30,2022-08-31T06:43:11,2022-08-31T20:03:16,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",01/09/2022,27.8,20.8,23.9,28.1,20.8,23.9,16.6,65.4,0.59,100,33.33,rain,0,0,29.3,16.9,109.4,1013,44.4,10,139.3,11.9,5,10,2022-09-01T06:44:24,2022-09-01T20:01:25,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",02/09/2022,26.3,19.7,22.7,26.3,19.7,22.7,14.3,59.8,0.078,100,25,rain,0,0,32.5,17.3,110,1014.8,45.4,10,139.3,11.9,5,10,2022-09-02T06:45:37,2022-09-02T19:59:34,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",03/09/2022,26.3,19,22.4,26.3,19,22.4,15.1,64.3,2.92,100,37.5,rain,0,0,34.1,15.4,91.5,1014.9,59.6,10,108.4,9.3,4,10,2022-09-03T06:46:50,2022-09-03T19:57:42,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",04/09/2022,28.8,17.9,23.1,28.9,17.9,23.2,16.5,67.9,0.004,100,8.33,rain,0,0,18.8,9.4,174.7,1018.5,39.1,10,152.4,13.1,5,10,2022-09-04T06:48:03,2022-09-04T19:55:50,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",05/09/2022,29.3,20.3,24.4,29.6,20.3,24.5,16.9,64.5,0.027,100,20.83,rain,0,0,17.8,9.3,88.6,1021.3,31.6,10,145.5,12.6,5,10,2022-09-05T06:49:16,2022-09-05T19:53:57,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",06/09/2022,30.8,20.4,25,30.8,20.4,25.1,16.9,62.8,0.321,100,25,rain,0,0,51.1,24.8,136.7,1018.1,40.6,9.8,153.3,13.3,5,10,2022-09-06T06:50:29,2022-09-06T19:52:04,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",07/09/2022,27.8,20.9,24.1,29,20.9,24.3,19.1,75,26.944,100,33.33,rain,0,0,36.5,14.4,88.8,1015.2,46.9,10,94.8,7.9,4,30,2022-09-07T06:51:42,2022-09-07T19:50:11,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",08/09/2022,29.3,20.8,24.4,29.1,20.8,24.4,18.1,70.2,2.953,100,45.83,rain,0,0,72.3,15.3,105.4,1010.5,45.9,9.9,126.4,10.9,5,30,2022-09-08T06:52:55,2022-09-08T19:48:17,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",09/09/2022,27.3,19.8,23.2,27.5,19.8,23.2,16.3,67.6,0.847,100,25,rain,0,0,22.1,15.3,103.7,1011.3,36.6,9.9,138.5,11.8,5,10,2022-09-09T06:54:08,2022-09-09T19:46:23,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",10/09/2022,27.5,15.9,22,27.1,15.9,21.9,13.9,62.3,0.347,100,8.33,rain,0,0,19,12,100.3,1012.9,39.7,10,155,13.4,5,10,2022-09-10T06:55:21,2022-09-10T19:44:28,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",11/09/2022,27.8,15.6,21.7,27.2,15.6,21.6,13.3,61.9,0,0,0,,0,0,25.2,12.7,157.1,1014.5,25.5,10,160.3,13.7,5,10,2022-09-11T06:56:33,2022-09-11T19:42:33,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"16080099999,16076099999,AV128,16066099999,06777099999,LIML,06771099999"
"Milano, Lombardia, Italia",12/09/2022,28.8,15.4,21.9,28.2,15.4,21.8,13.7,62.4,0,0,0,,0,0,17.3,9.1,130.4,1015,4.8,10,152.4,13.2,5,10,2022-09-12T06:57:46,2022-09-12T19:40:38,0.56,Clear,Clear conditions throughout the day.,clear-day,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",13/09/2022,28.8,15.9,22.8,28.6,15.9,22.7,14.9,63.9,0,0,0,,0,0,19.6,9.3,226.8,1013.3,26.9,10,139.4,12,5,10,2022-09-13T06:58:59,2022-09-13T19:38:43,0.6,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",14/09/2022,26.8,20.8,24,27.7,20.8,24.1,17.1,65.7,0.002,100,4.17,rain,0,0,26.2,11.8,243.5,1011,65.7,10,70.6,6.1,4,10,2022-09-14T07:00:13,2022-09-14T19:36:47,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",15/09/2022,30,18.4,24.1,30,18.4,24.1,16.6,65.6,0.002,100,4.17,rain,0,0,21.2,10.9,236.4,1006.2,39.4,10,144.5,12.5,5,30,2022-09-15T07:01:26,2022-09-15T19:34:51,0.66,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",16/09/2022,29.8,19.3,24.2,29.1,19.3,24.1,16.1,63.3,0,0,0,rain,0,0,51.8,14.6,214.2,1003.1,34.1,10,136.8,11.8,5,10,2022-09-16T07:02:39,2022-09-16T19:32:56,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",17/09/2022,22.7,15.4,18.9,22.7,15.4,18.9,9.4,55.9,0.012,100,8.33,rain,0,0,71.4,24.1,94.4,1006.2,39.3,10,125.9,10.7,5,10,2022-09-17T07:03:52,2022-09-17T19:31:00,0.75,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",18/09/2022,23.8,11,18.6,23.8,11,18.6,1.2,33.5,0,0,0,,0,0,48.6,21,282,1013.5,0.3,10,133.8,11.5,5,10,2022-09-18T07:05:06,2022-09-18T19:29:04,0.76,Clear,Clear conditions throughout the day.,clear-day,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",19/09/2022,26.3,12.8,20,26.3,12.8,20,2.3,38.5,0,0,0,,0,0,61.7,17.5,344.7,1011.9,8.9,10,132.8,11.3,5,10,2022-09-19T07:06:19,2022-09-19T19:27:08,0.79,Clear,Clear conditions throughout the day.,clear-day,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",20/09/2022,22.9,10.4,17.5,22.9,10.4,17.5,5.9,47.5,0,0,0,,0,0,27.8,16.1,72.5,1016.4,19.2,10,129.6,11.2,5,10,2022-09-20T07:07:33,2022-09-20T19:25:12,0.82,Clear,Clear conditions throughout the day.,clear-day,"16080099999,16076099999,F5400,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",21/09/2022,20.7,14.6,17.3,20.7,14.6,17.3,8,55.5,0.002,100,4.17,rain,0,0,20.8,22.3,101.4,1020.3,62.6,10,114.1,9.9,5,10,2022-09-21T07:08:46,2022-09-21T19:23:15,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",22/09/2022,21,10.4,16.5,21,10.4,16.5,5.5,49.3,0,0,0,,0,0,20.6,12.6,101.8,1020.8,49.7,10,120.8,10.4,4,10,2022-09-22T07:10:00,2022-09-22T19:21:19,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,F5400,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",23/09/2022,21.8,13.4,17.3,21.8,13.4,17.3,7.1,52.4,0,0,0,,0,0,15.5,10.9,126.5,1019.5,48.2,10,110.8,9.5,4,10,2022-09-23T07:11:14,2022-09-23T19:19:23,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",24/09/2022,17.2,13.9,15.6,17.2,13.9,15.6,10.6,73.8,3.85,100,62.5,rain,0,0,24,12.8,65.5,1016.1,89.1,8.8,34.3,2.9,1,10,2022-09-24T07:12:28,2022-09-24T19:17:28,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",25/09/2022,18.8,13.4,15.5,18.8,13.4,15.5,13.5,88.9,0.68,100,20.83,rain,0,0,18.6,9.9,202.5,1011.9,63,8.5,54.3,4.7,3,10,2022-09-25T07:13:42,2022-09-25T19:15:32,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",26/09/2022,22.8,9.9,16.2,22.8,9.9,16.2,11.9,78,0.182,100,8.33,rain,0,0,20.9,10.8,240,1006.4,33.1,10,116.9,10,4,10,2022-09-26T07:14:57,2022-09-26T19:13:36,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",27/09/2022,23,13.8,17.5,23,13.8,17.5,12,73.4,4.603,100,4.17,rain,0,0,34.1,10.3,284.7,999.4,38.2,9.8,111.2,9.7,4,10,2022-09-27T07:16:11,2022-09-27T19:11:41,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",28/09/2022,18.8,6.4,15.1,18.8,4.8,15,9.8,70.9,0,0,0,,0,0,34.1,15.2,76.2,999.9,61.8,11.2,61.9,5.3,2,10,2022-09-28T07:17:26,2022-09-28T19:09:46,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",29/09/2022,19.7,11.5,15.5,19.7,11.5,15.5,13,85.8,5.193,100,37.5,rain,0,0,28.5,11.8,57.3,998.4,65.7,9.6,75.6,6.7,3,10,2022-09-29T07:18:41,2022-09-29T19:07:51,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",30/09/2022,15.8,13.8,14.7,15.8,13.8,14.7,13.2,90.6,5.8,100,66.67,rain,0,0,31,86.2,75.8,1007.4,85.2,10,38.4,3.3,2,10,2022-09-30T07:19:56,2022-09-30T19:05:56,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",01/10/2022,20.8,11.9,15.8,20.8,11.9,15.8,12.5,82.6,0.324,100,8.33,rain,0,0,20.9,11.3,270.3,1015.6,36.5,9.4,97.3,8.5,4,10,2022-10-01T07:21:11,2022-10-01T19:04:02,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",02/10/2022,24.4,11,17.8,24.4,11,17.8,12.7,73.6,0,0,0,,0,0,26.8,11,267.4,1018.3,15.8,10,113.3,9.7,4,10,2022-10-02T07:22:27,2022-10-02T19:02:08,0.23,Clear,Clear conditions throughout the day.,clear-day,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",03/10/2022,24.4,12.4,18,24.4,12.4,18,13.4,77.1,0.007,100,4.17,rain,0,0,51.8,10.6,48.7,1018.3,25.8,8.9,101.8,9,4,10,2022-10-03T07:23:43,2022-10-03T19:00:14,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",04/10/2022,21.8,14.4,18.1,21.8,14.4,18.1,14.2,79,0,0,0,,0,0,17.6,8.4,71.9,1021.7,44.6,9.9,79,6.9,3,10,2022-10-04T07:24:59,2022-10-04T18:58:21,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",05/10/2022,23.2,14,18,23.2,14,18,14.2,80.8,0,0,0,,0,0,16.3,8.3,67.6,1026.2,59.9,9.3,94.4,8.1,4,10,2022-10-05T07:26:15,2022-10-05T18:56:28,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",06/10/2022,23.8,12.4,17.6,23.8,12.4,17.6,13.9,81.3,0.005,100,4.17,rain,0,0,24.7,7.6,77.6,1027.2,25.6,8.1,76.7,6.7,3,10,2022-10-06T07:27:32,2022-10-06T18:54:36,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",07/10/2022,24.9,12.4,17.9,24.9,12.4,17.9,13.1,76.9,0,0,0,,0,0,27.7,6.6,359.1,1024.7,12.9,8.7,92.7,7.9,4,10,2022-10-07T07:28:49,2022-10-07T18:52:44,0.41,Clear,Clear conditions throughout the day.,clear-day,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",08/10/2022,23.8,11.9,17.6,23.8,11.9,17.6,12.9,76.2,0.152,100,16.67,rain,0,0,18.8,7.5,231.5,1019.1,14,8.8,84.6,7.5,4,10,2022-10-08T07:30:06,2022-10-08T18:50:53,0.45,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",09/10/2022,19.3,16.4,17.6,19.3,16.4,17.6,15.6,88,8.778,100,70.83,rain,0,0,25.8,12.8,27.5,1020.2,77.8,7.5,33.9,2.9,2,10,2022-10-09T07:31:23,2022-10-09T18:49:03,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",10/10/2022,19.8,14.8,17,19.8,14.8,17,13.1,78.7,1.812,100,4.17,rain,0,0,23.2,9.1,349.4,1020.7,65.3,10,29.7,2.6,1,10,2022-10-10T07:32:41,2022-10-10T18:47:13,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",11/10/2022,22.3,11.9,16,22.3,11.9,16,12.9,84.6,0.186,100,4.17,rain,0,0,18,7.6,219.8,1021.2,55.4,6.5,76.6,6.5,4,10,2022-10-11T07:33:59,2022-10-11T18:45:23,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
